,leaflet_ID,Party,Constituency,mention_Candidate,mention_Other party/leader/candidate,mention_Party leader,mention_Tactical situation,issue_Brexit/Europe,issue_Economy,issue_Education,issue_Environment,issue_Governance,issue_Health,issue_Immigration,issue_Social welfare,num_key_policies,yimby_nimby,num_quantitative_statements,num_qualitative_statements,num_local_issues,num_national_issues,num_endorsements,negative_local_issues,negative_national_issues,negative_leader_of_opponents_party,negative_opposite_candidate_no_name,negative_opposite_candidate_with_name,is_local,Constituency name,Region name,Member first name,Member surname,Member gender,Con,Lab,LD,SNP,Percentage of people aged 18-24,Percentage of people aged 65+,Percentage of people born outside the UK,Percentage of people who have a religion,Percentage of households that are owner-occupiers,Percentage of households that are families with dependent children,"Percentage of 16+ year olds in ""routine and manual"" occupations",Percentage of 16+ year olds with higher education qualifications,Percentage of people who are White,Percentage of people who are disabled,Percentage of people aged 16+ identifying as LGB+,Percentage of people aged 16+ who are veterans
502,32676,Labour Party,Sittingbourne and Sheppey,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,0,0,0,0,0,0,0,0,0,Sittingbourne and Sheppey,South East,Gordon,Henderson,Male,0.6759933066116667,0.19969257111725103,0.06251702533369655,0.0,0.0732770917390064,0.182336878999063,0.0828238861446667,0.495410899724491,0.681101871101871,0.313937050434493,0.276658352488548,0.172372475179733,0.932924145351396,0.195660325068062,0.022988622925417,0.031006993691006
503,32683,Conservative Party,North East Hampshire,1,1,1,0,1,1,1,0,0,1,0,0,8,YIMBY,5,6,2,6,0,1,0,1,0,0,0,North East Hampshire,South East,Ranil,Jayawardena,Male,0.5952421123671334,0.09718238569259322,0.25424329340307067,0.0,0.058805755939117,0.198785738565547,0.111020886052045,0.53278317029875,0.767501336867313,0.314339517366439,0.150130301771349,0.344648185217358,0.932176983797258,0.130764437058579,0.0193199925016403,0.039402122596971
504,32688,Conservative Party,Lichfield,1,0,0,1,0,0,0,0,0,0,0,0,1,OTHER,1,0,0,0,1,0,0,0,0,0,0,Lichfield,West Midlands,Michael,Fabricant,Male,0.6453429148222918,0.20754542255477562,0.1043098179393625,0.0,0.0608251290214647,0.241343648291036,0.0436598868452538,0.56889226869455,0.746898147066383,0.26341862367099,0.229848113073632,0.285320300934845,0.959716096324461,0.177709957719489,0.0198884100260051,0.0352138381359885
505,32692,Labour Party,Ipswich,1,0,0,0,0,1,1,1,0,1,0,1,8,YIMBY,1,4,3,2,1,1,0,0,0,0,1,Ipswich,East of England,Tom,Hunt,Male,0.5032775973698542,0.39276709897335566,0.04919421529276508,0.0,0.0801442282568935,0.159565573342159,0.191660207449727,0.487528305173315,0.539938369217046,0.294530268012813,0.285602306278687,0.219317192126807,0.834445218603031,0.179838007315799,0.0324781866979605,0.0301161798261657
506,32696,Liberal Democrats,Lichfield,1,1,0,0,1,1,0,1,0,0,0,0,2,OTHER,3,5,1,2,0,0,3,2,0,1,1,Lichfield,West Midlands,Michael,Fabricant,Male,0.6453429148222918,0.20754542255477562,0.1043098179393625,0.0,0.0608251290214647,0.241343648291036,0.0436598868452538,0.56889226869455,0.746898147066383,0.26341862367099,0.229848113073632,0.285320300934845,0.959716096324461,0.177709957719489,0.0198884100260051,0.0352138381359885
507,32702,Liberal Democrats,Brecon and Radnorshire,1,0,0,1,1,0,0,0,0,0,0,0,1,NIMBY,2,1,1,1,0,0,1,0,0,0,0,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
508,32705,Liberal Democrats,Gateshead,1,1,1,0,1,0,0,0,0,0,0,0,1,YIMBY,1,5,2,3,0,0,2,1,0,0,0,Gateshead,North East,Ian,Mearns,Male,0.3473587626163324,0.536112203434264,0.0731943898282868,0.0,0.0842633502427317,0.170490372552228,0.115023781472269,0.543603002138151,0.481893815523709,0.249170473671556,0.291609848691459,0.224796814487536,0.897958961044628,0.223360387485273,0.0384918461928866,0.0334140594318628
509,32707,Conservative Party,Vale Of Glamorgan,1,1,0,1,1,1,0,0,0,0,0,0,5,OTHER,0,15,0,8,1,0,7,7,0,7,0,Vale Of Glamorgan,Wales,Alun,Cairns,Male,0.49820278431587206,0.4332110861751236,0.0,0.0,0.0653282003800984,0.21574971979923,0.0513517728008109,0.458287039744264,0.714781557202678,0.279783231816553,0.230054772625383,0.284326147128767,0.951942381537142,0.204169346821823,0.0274021778150054,0.0462740970313627
510,32714,Labour Party,Bishop Auckland,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER,1,1,2,2,0,0,0,0,0,0,0,Bishop Auckland,North East,Dehenna,Davison,Female,0.5371498716661087,0.3594464903470595,0.04760629394040844,0.0,0.070389483284027,0.229485953244211,0.032432071715363,0.590105771262693,0.630902836248166,0.247311569273703,0.308549565681619,0.214100610603819,0.978767420391729,0.230616943421828,0.0219503032254602,0.0455672832022778
511,32719,Brexit/Reform Party,Ogmore,1,0,0,1,1,0,0,0,0,0,0,0,4,YIMBY,1,3,2,1,0,1,0,0,1,0,1,Ogmore,Wales,Chris,Elmore,Male,0.27682961288499575,0.4973721390223227,0.041254591692568524,0.0,0.0717594094217471,0.194208389013584,0.0295159386068477,0.388312985715583,0.701674554058973,0.29022570076447,0.321859958223595,0.214876033057851,0.975959105829236,0.229621557103751,0.0225674466180795,0.0347444763029179
512,32737,Labour Party,Wantage,1,1,0,1,1,1,1,1,0,1,0,0,6,NIMBY,2,3,1,3,1,1,2,1,1,1,0,Wantage,South East,David,Johnston,Male,0.5074211364685216,0.151563872389204,0.319056763878344,0.0,0.0610672493471492,0.175245723160788,0.126626417047972,0.506680776873473,0.697253479419603,0.310673502248709,0.193950421780309,0.334229179197089,0.92072205134452,0.144182965731992,0.0240298038169466,0.0372448552308009
513,32746,Liberal Democrats,Skipton and Ripon,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,1,0,0,0,0,0,0,0,Skipton and Ripon,Yorkshire and The Humber,Julian,Smith,Male,0.5946291124582794,0.19114842313193925,0.14816769974797356,0.0,0.0572969762953432,0.268184292571881,0.0561774399477419,0.579670411243628,0.715814138556081,0.228944692515142,0.220052457069332,0.316385410996189,0.968733607165834,0.166467065868263,0.0179314874104305,0.0429851041718216
514,32748,Liberal Democrats,Witney,1,1,0,0,1,0,0,0,0,1,0,0,1,NIMBY,2,5,1,1,0,1,1,0,0,0,0,Witney,South East,Robert,Courts,Male,0.5522551178533561,0.1430552157246554,0.3046896664219884,0.0,0.0637971935537523,0.216646095398163,0.106042700701174,0.535050246857383,0.688605906504658,0.274299766588863,0.213606085274371,0.314372751385278,0.952169612297242,0.151404536183548,0.0226204308755024,0.0455623736202173
515,32755,Conservative Party,Morley and Outwood,1,0,1,1,1,0,1,0,0,1,0,0,4,OTHER,2,1,0,4,0,0,1,0,0,0,0,Morley and Outwood,Yorkshire and The Humber,Andrea,Jenkyns,Female,0.5666088965915655,0.34964375120354324,0.04400154053533603,0.0,0.066351888667992,0.179949151246368,0.0661148335420231,0.503885453207291,0.721324770400894,0.283325296979792,0.24283119862359,0.245459932711424,0.923696007493715,0.168474780397817,0.028353708421963,0.0310450956777733
516,32758,Liberal Democrats,Vauxhall,0,0,0,0,1,0,0,0,0,0,0,0,1,OTHER,0,1,0,1,1,0,0,0,0,0,0,Vauxhall,London,Florence,Eshalomi,Female,0.16725542754690856,0.5612163385582163,0.21307226669980295,0.0,0.128466364187319,0.0830698923850551,0.418290965078949,0.546173753521588,0.277670515724204,0.190535422545671,0.177099286656129,0.499344820808491,0.548115509983456,0.131996199898446,0.0940060127771514,0.0096967314480397
517,32761,Green Party,Aylesbury,1,0,0,0,1,0,0,1,0,0,0,0,2,OTHER,0,0,0,0,1,0,0,0,0,0,0,Aylesbury,South East,Rob,Butler,Male,0.5404285525620708,0.25363180137348124,0.1664190438457475,0.0,0.0700980157016997,0.156825122719496,0.181374116593649,0.586597806274184,0.681691328528119,0.32782540606742,0.202766229613048,0.286343577116178,0.786946058953798,0.139274407598094,0.0215584049598422,0.028348949505932
518,32767,Green Party,Airdrie and Shotts,1,0,0,0,0,0,0,1,0,0,0,0,1,OTHER,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
519,32786,Labour Party,Aberconwy,1,0,0,0,0,0,0,1,0,0,0,0,4,YIMBY,0,0,0,0,1,0,0,0,0,0,1,Aberconwy,Wales,Robin,Millar,Male,0.46091322767927195,0.397081437313667,0.0571473403420681,0.0,0.0593731540981259,0.274884994719602,0.0560428152072743,0.525221064690509,0.694332454644131,0.221894867421306,0.267433951457006,0.287266413689411,0.972811398091965,0.211588028925324,0.0231760746714077,0.0492768669005513
520,32790,Labour Party,Rochester and Strood,1,1,0,0,1,0,1,1,0,0,0,0,3,YIMBY,0,1,1,3,1,0,1,1,0,0,0,Rochester and Strood,South East,Kelly,Tolhurst,Female,0.5999114123945615,0.27113584716712247,0.07158263682933405,0.0,0.075980076983086,0.166053716705673,0.128085110030948,0.514500767259042,0.681605236699681,0.315720794917321,0.242404499005555,0.217191893560112,0.850971718574527,0.168548380183285,0.02579307839429,0.0308103798575213
521,32799,Conservative Party,Rochester and Strood,0,0,1,1,1,1,1,1,0,1,0,0,3,YIMBY,1,3,2,3,1,0,2,0,0,0,0,Rochester and Strood,South East,Kelly,Tolhurst,Female,0.5999114123945615,0.27113584716712247,0.07158263682933405,0.0,0.075980076983086,0.166053716705673,0.128085110030948,0.514500767259042,0.681605236699681,0.315720794917321,0.242404499005555,0.217191893560112,0.850971718574527,0.168548380183285,0.02579307839429,0.0308103798575213
522,32814,Conservative Party,North East Bedfordshire,1,0,0,0,0,0,0,1,0,1,0,0,3,NIMBY,0,3,3,1,0,0,0,0,0,0,0,North East Bedfordshire,East of England,Richard,Fuller,Male,0.5912670337445015,0.2177858439201452,0.12302746931618937,0.0,0.0621049827665534,0.184555280215035,0.0943440393261601,0.514323536771413,0.746497416046059,0.310441719720192,0.194822701332666,0.28425904251455,0.896906051482399,0.150435477491585,0.0209121648820546,0.0309233414321115
523,32817,Green Party,Faversham and Mid Kent,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,0,0,0,0,0,0,0,0,Faversham and Mid Kent,South East,Helen,Whately,Female,0.632297495733619,0.1962138349803548,0.12243521054093741,0.0,0.061883602471009,0.210429864922116,0.0857956392799787,0.522527759441166,0.720704546557329,0.300426997913533,0.221839069135048,0.238620241191771,0.938283890164241,0.170625732780279,0.0205232075747962,0.0325727122251123
524,32819,Labour Party,Rochester and Strood,1,1,0,1,1,1,1,1,0,1,0,0,5,YIMBY,2,3,1,2,1,0,1,1,0,0,1,Rochester and Strood,South East,Kelly,Tolhurst,Female,0.5999114123945615,0.27113584716712247,0.07158263682933405,0.0,0.075980076983086,0.166053716705673,0.128085110030948,0.514500767259042,0.681605236699681,0.315720794917321,0.242404499005555,0.217191893560112,0.850971718574527,0.168548380183285,0.02579307839429,0.0308103798575213
525,32836,Conservative Party,Bishop Auckland,1,1,1,1,1,1,0,0,1,0,0,0,1,OTHER,0,3,0,6,1,0,5,1,0,1,0,Bishop Auckland,North East,Dehenna,Davison,Female,0.5371498716661087,0.3594464903470595,0.04760629394040844,0.0,0.070389483284027,0.229485953244211,0.032432071715363,0.590105771262693,0.630902836248166,0.247311569273703,0.308549565681619,0.214100610603819,0.978767420391729,0.230616943421828,0.0219503032254602,0.0455672832022778
526,32844,Labour Party,Stoke-On-Trent Central,1,0,0,0,0,0,0,0,0,1,0,1,0,OTHER,0,1,0,1,0,0,1,0,0,0,0,Stoke-On-Trent Central,West Midlands,Jo,Gideon,Female,0.45391331462425943,0.43302151543498596,0.03479887745556595,0.0,0.117796504440336,0.149077340108201,0.175499880913225,0.559055028807331,0.494671096345515,0.280558139534884,0.324898773945491,0.189522988636106,0.797302968096086,0.208265756314434,0.0365755456664548,0.0264372639530004
527,32853,Liberal Democrats,Cheltenham,0,0,0,1,0,0,0,0,0,0,0,0,1,YIMBY,2,2,1,2,1,0,0,0,0,0,0,Cheltenham,South West,Alex,Chalk,Male,0.4799096989403103,0.04921070808834678,0.4633825833515845,0.0,0.0910584435587003,0.186774822877092,0.148285743622294,0.487220894630722,0.629101104787412,0.24426682289923,0.203112164886864,0.361399447390038,0.91268389216638,0.159715480546636,0.0356312760916168,0.0364427268569082
528,32856,Conservative Party,Bury South,0,1,1,1,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,1,0,0,0,1,0,0,0,Bury South,North West,Christian,Wakeford,Male,0.43827823527071647,0.43028205434220473,0.046047658829613716,0.0,0.0681013775185058,0.174518358743076,0.11531183512594,0.651956506819095,0.668824748093041,0.302123552123552,0.216081338117929,0.264096555645976,0.847607188728638,0.187022638808546,0.0281968102820915,0.0250703479650564
529,32859,Labour Party,West Bromwich West,0,1,0,0,0,0,0,0,0,0,0,1,1,OTHER,1,2,0,1,0,0,1,0,0,0,0,West Bromwich West,West Midlands,Shaun,Bailey,Male,0.505499289010128,0.3952523288545808,0.02655329522040686,0.0,0.0816276202219482,0.142244143033292,0.194911910351767,0.651340580424961,0.52557745176126,0.351258992805755,0.320614753289798,0.159925817780058,0.64909148302326,0.184337206778858,0.0184100524730964,0.0170359263716535
530,32865,Conservative Party,"Southampton, Itchen",1,0,1,0,0,0,0,0,0,1,0,0,3,OTHER,1,3,2,2,0,0,0,0,0,0,0,"Southampton, Itchen",South East,Royston,Smith,Male,0.5050926804580249,0.4102401889458257,0.05278252251112377,0.0,0.121459917682013,0.145710106213827,0.193916211624252,0.469840000726856,0.520988975703735,0.271705625481634,0.268923596914438,0.238713077293501,0.859525907889118,0.183222336298302,0.0438769046110759,0.0289382348131053
531,32868,Labour Party,Brecon and Radnorshire,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,0,0,0,1,0,0,0,1,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
532,32879,Labour Party,Aberdeen South,1,0,0,0,1,0,0,1,0,1,0,1,5,YIMBY,1,4,1,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
533,32888,Liberal Democrats,Witney,1,1,1,1,1,0,0,1,0,0,0,0,3,YIMBY,3,4,3,1,1,1,1,1,1,1,1,Witney,South East,Robert,Courts,Male,0.5522551178533561,0.1430552157246554,0.3046896664219884,0.0,0.0637971935537523,0.216646095398163,0.106042700701174,0.535050246857383,0.688605906504658,0.274299766588863,0.213606085274371,0.314372751385278,0.952169612297242,0.151404536183548,0.0226204308755024,0.0455623736202173
534,32891,Conservative Party,Sittingbourne and Sheppey,1,0,0,0,0,0,0,0,0,0,0,0,3,NIMBY,1,2,3,0,0,1,0,0,0,0,1,Sittingbourne and Sheppey,South East,Gordon,Henderson,Male,0.6759933066116667,0.19969257111725103,0.06251702533369655,0.0,0.0732770917390064,0.182336878999063,0.0828238861446667,0.495410899724491,0.681101871101871,0.313937050434493,0.276658352488548,0.172372475179733,0.932924145351396,0.195660325068062,0.022988622925417,0.031006993691006
535,32894,Labour Party,Central Ayrshire,1,0,0,0,1,1,0,1,0,1,0,1,4,YIMBY,4,8,2,4,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
536,32897,Liberal Democrats,"Southampton, Test",1,1,0,0,1,1,0,1,0,1,0,0,3,YIMBY,3,4,2,2,0,1,2,1,0,0,1,"Southampton, Test",South East,Alan,Whitehead,Male,0.3565586522647464,0.4946437302751478,0.0766546650664533,0.0,0.137996236384034,0.128632432236818,0.277783809213621,0.523409298580514,0.450138200324661,0.276739492848995,0.255030217493577,0.27296167625665,0.772509318568378,0.172737306843267,0.0417964032045387,0.0228983461802917
537,32904,Conservative Party,North Norfolk,1,1,0,1,0,0,0,0,0,0,0,1,3,OTHER,1,1,0,3,1,0,3,1,0,1,0,North Norfolk,East of England,Duncan,Baker,Male,0.58619129134447,0.07663852979950023,0.30295338724593196,0.0,0.0514236995164794,0.344549298077597,0.0438565755664564,0.536977341742583,0.699784552140858,0.180163447251114,0.283867275551559,0.23162812427003,0.981067286466789,0.229806120065405,0.0230172494924643,0.0565638869423032
538,32907,Liberal Democrats,South East Cambridgeshire,1,1,0,1,1,0,0,0,0,0,0,0,0,OTHER,1,2,0,1,0,0,0,1,0,0,0,South East Cambridgeshire,East of England,Lucy,Frazer,Female,0.49991457637648523,0.16295721053040305,0.32145686107012506,0.0,0.0573826321675734,0.205691173131743,0.144071644803229,0.506096535486041,0.688091186132109,0.283916416020263,0.198123123754425,0.337560229059628,0.918583921964346,0.155348133198789,0.0245435436673124,0.0320885293598271
539,32915,Liberal Democrats,South East Cambridgeshire,0,1,0,0,1,1,0,1,0,1,0,0,1,OTHER,0,1,0,1,1,0,0,2,0,0,0,South East Cambridgeshire,East of England,Lucy,Frazer,Female,0.49991457637648523,0.16295721053040305,0.32145686107012506,0.0,0.0573826321675734,0.205691173131743,0.144071644803229,0.506096535486041,0.688091186132109,0.283916416020263,0.198123123754425,0.337560229059628,0.918583921964346,0.155348133198789,0.0245435436673124,0.0320885293598271
540,32917,Liberal Democrats,South East Cambridgeshire,0,1,1,1,1,0,0,0,0,0,0,0,1,OTHER,1,1,1,1,0,0,0,0,0,0,0,South East Cambridgeshire,East of England,Lucy,Frazer,Female,0.49991457637648523,0.16295721053040305,0.32145686107012506,0.0,0.0573826321675734,0.205691173131743,0.144071644803229,0.506096535486041,0.688091186132109,0.283916416020263,0.198123123754425,0.337560229059628,0.918583921964346,0.155348133198789,0.0245435436673124,0.0320885293598271
541,32919,Liberal Democrats,Wokingham,0,0,0,1,1,0,0,0,0,0,0,0,0,OTHER,0,2,0,2,0,0,0,0,0,0,0,Wokingham,South East,John,Redwood,Male,0.4957336645321548,0.10403729212703841,0.37664725712534475,0.0,0.0705484416525731,0.158209129308262,0.197072447347374,0.560825446547587,0.756245866313925,0.350173881504555,0.138638029858704,0.367701946147694,0.79107238069848,0.123342108770994,0.0217762146452415,0.025326579578779
542,32929,Conservative Party,Gedling,0,0,1,0,1,0,0,0,0,1,0,0,2,OTHER,0,0,0,0,1,0,0,0,0,0,0,Gedling,East Midlands,Tom,Randall,Male,0.45478750025023523,0.4411947230396573,0.04562288551238164,0.0,0.0639178741920493,0.204332305352541,0.0829372874553788,0.454861331136599,0.727285775800201,0.273277511961723,0.250213862515446,0.256751190765364,0.884007308289417,0.189394419449549,0.0262094698919197,0.0326236191200389
543,32946,Green Party,Glasgow Central,1,0,0,0,0,0,0,1,0,0,0,0,3,OTHER,0,2,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
544,32949,Conservative Party,South East Cambridgeshire,1,1,0,1,0,0,1,1,1,1,0,0,6,OTHER,2,2,3,3,0,0,3,1,0,1,1,South East Cambridgeshire,East of England,Lucy,Frazer,Female,0.49991457637648523,0.16295721053040305,0.32145686107012506,0.0,0.0573826321675734,0.205691173131743,0.144071644803229,0.506096535486041,0.688091186132109,0.283916416020263,0.198123123754425,0.337560229059628,0.918583921964346,0.155348133198789,0.0245435436673124,0.0320885293598271
545,32958,Conservative Party,Sutton Coldfield,1,1,0,0,1,1,1,0,0,1,0,0,4,NIMBY,4,2,1,4,1,0,1,1,0,0,1,Sutton Coldfield,West Midlands,Andrew,Mitchell,Male,0.6039942666029623,0.2356808408982322,0.12150979455327282,0.0,0.0604230232197342,0.229715054041475,0.10268397372912,0.63279722811191,0.782228497820055,0.28824811732065,0.167138985995904,0.33655685990588,0.814438640947406,0.159290479391839,0.0176463136559412,0.028390873549428
546,32964,Liberal Democrats,Sutton Coldfield,1,0,0,0,1,0,0,0,0,0,0,0,1,OTHER,0,0,0,1,1,0,0,0,0,0,0,Sutton Coldfield,West Midlands,Andrew,Mitchell,Male,0.6039942666029623,0.2356808408982322,0.12150979455327282,0.0,0.0604230232197342,0.229715054041475,0.10268397372912,0.63279722811191,0.782228497820055,0.28824811732065,0.167138985995904,0.33655685990588,0.814438640947406,0.159290479391839,0.0176463136559412,0.028390873549428
547,32967,Liberal Democrats,South West Hertfordshire,1,1,1,1,1,1,1,1,0,1,0,0,5,OTHER,4,5,0,0,1,0,1,1,1,0,0,South West Hertfordshire,East of England,Gagan,Mohindra,Male,0.49561209981860077,0.11812194603781602,0.10215554575019202,0.0,0.0600816872390798,0.19098910234399,0.156353351526214,0.58590714401894,0.72492114996256,0.324354988767614,0.14725256851636,0.366318471798023,0.834042668546179,0.134368279326984,0.0175235613268481,0.0246959319032042
548,32976,Liberal Democrats,Bath,0,1,0,1,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,1,0,0,0,1,0,0,0,Bath,South West,Wera,Hobhouse,Female,0.3087383482296981,0.12733514902758064,0.5450726917027887,0.0,0.206009848070367,0.16601784436682,0.179844912302852,0.42624917142767,0.56359722186627,0.230733745098542,0.164241448607472,0.381930854533594,0.880675062866282,0.162515913849521,0.0470229082807095,0.0268305257730874
549,32981,Liberal Democrats,South West Surrey,1,1,1,0,1,1,1,1,0,1,0,0,5,YIMBY,0,6,2,5,2,0,2,0,0,2,1,South West Surrey,South East,Jeremy,Hunt,Male,0.5334935366257872,0.07913490222074909,0.3873715611534637,0.0,0.0640922647903451,0.208676140613313,0.130798921474477,0.539373568737534,0.723669923995657,0.300165124748354,0.14312097734849,0.382858092635,0.93368114871416,0.143015439166728,0.0226863686907478,0.0336300509714117
550,32984,Conservative Party,Congleton,1,1,0,1,0,0,1,1,0,1,0,0,6,YIMBY,2,3,3,3,0,0,1,1,0,0,1,Congleton,North West,Fiona,Bruce,Female,0.5896423392098964,0.26533643177886884,0.1052889067496025,0.0,0.0564975009611688,0.237927720107651,0.0437532440069974,0.569320825083143,0.775015213422585,0.26067586656525,0.215988388857917,0.301832022914704,0.968626847882504,0.174763067340779,0.0192381372560402,0.0344297275995309
551,33005,Conservative Party,Old Bexley and Sidcup,0,0,0,0,0,0,0,0,0,1,0,0,3,OTHER,0,0,3,0,0,0,0,0,0,0,0,Old Bexley and Sidcup,London,James,Brokenshire,Male,0.6454870516849063,0.23478166648607648,0.08282587495936722,0.0,0.077694151753359,0.192663210124324,0.150627195183141,0.577967330099794,0.775243840559283,0.314154427310913,0.179223298805847,0.250328925361818,0.814900710247862,0.144661872107933,0.0183149178844625,0.0222437784318972
552,33009,Labour Party,Putney,1,1,0,1,1,0,1,1,0,1,0,0,3,YIMBY,2,5,3,2,1,0,2,1,0,1,0,Putney,London,Fleur,Anderson,Female,0.35678760378068836,0.4513840727604177,0.16937800939227615,0.0,0.0859427709647974,0.107889828154145,0.402954716831369,0.587817994205659,0.463783445921581,0.2732299555235,0.128437909274914,0.494384252093503,0.681810965808743,0.120222645553042,0.0417636488621426,0.013354764456086
553,33016,Conservative Party,Dagenham and Rainham,1,1,1,1,1,1,1,0,0,1,0,0,5,YIMBY,4,3,2,2,1,0,0,0,0,0,1,Dagenham and Rainham,London,Jon,Cruddas,Male,0.4384360352120727,0.44513547502000683,0.027026409054532984,0.0,0.0809419770464339,0.127643589322878,0.318981001727116,0.70498782404449,0.574928058423814,0.399303624537563,0.232139618828853,0.229604746154975,0.569446123555724,0.141590169172445,0.0160425387487272,0.0147237886337533
554,33019,Conservative Party,Romford,1,0,0,0,1,0,0,0,0,0,0,0,2,YIMBY,1,1,1,1,0,0,0,0,0,0,1,Romford,London,Andrew,Rosindell,Male,0.6456352819123033,0.26679511337892486,0.05733522474645889,0.0,0.0732764281024294,0.165631741862865,0.219147758716104,0.651317887627802,0.688849488742623,0.338935710295582,0.19813338335991,0.247202393794145,0.722793358971954,0.142782102992215,0.0181805386131181,0.017606228308789
555,33027,Conservative Party,Bury South,1,1,0,1,0,0,1,1,0,1,0,0,6,NIMBY,1,3,1,3,0,0,0,1,0,0,0,Bury South,North West,Christian,Wakeford,Male,0.43827823527071647,0.43028205434220473,0.046047658829613716,0.0,0.0681013775185058,0.174518358743076,0.11531183512594,0.651956506819095,0.668824748093041,0.302123552123552,0.216081338117929,0.264096555645976,0.847607188728638,0.187022638808546,0.0281968102820915,0.0250703479650564
556,33033,Liberal Democrats,Staffordshire Moorlands,1,1,1,0,1,1,1,1,0,1,0,1,3,YIMBY,0,0,1,2,1,0,1,1,0,0,0,Staffordshire Moorlands,West Midlands,Karen,Bradley,Female,0.6457760674363203,0.26947040498442365,0.056555799890049475,0.0,0.0600067878028404,0.261356516290727,0.0250884360845331,0.587045908444178,0.788302399810852,0.235859093327029,0.270708784753949,0.243391768591158,0.980602801237452,0.194898771684789,0.0155543861821333,0.0340821574488637
557,33039,Conservative Party,Croydon South,0,1,0,1,0,0,1,0,0,1,0,0,3,YIMBY,1,1,3,2,0,0,0,1,0,0,1,Croydon South,London,Chris,Philp,Male,0.5220020890191718,0.3141278344957714,0.12640250682300616,0.0,0.065605544461412,0.173851756137672,0.253607866827762,0.638365175657194,0.708012675418741,0.335165664273858,0.146541814550977,0.350253807106599,0.622566787488253,0.138350268075145,0.0215683398977625,0.018257790605964
558,33047,Conservative Party,Glenrothes,1,1,0,1,0,1,1,0,0,1,0,0,3,OTHER,1,4,3,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
559,33051,Liberal Democrats,Glenrothes,1,0,0,0,1,0,0,0,1,0,0,0,1,OTHER,0,1,0,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
560,33053,Conservative Party,Paisley and Renfrewshire North,1,1,0,0,0,0,0,0,0,0,0,0,1,OTHER,1,3,0,1,3,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
561,33056,Conservative Party,Easington,1,1,0,1,1,0,1,0,0,1,0,0,4,OTHER,3,3,1,4,0,1,2,2,0,0,0,Easington,North East,Grahame,Morris,Male,0.2643495358991412,0.45464534597923834,0.04412572651302663,0.0,0.0733020904897438,0.204423888507214,0.0269404880203158,0.566777082566556,0.595573169416586,0.268864745369746,0.326994798311905,0.172931592894298,0.980432328982236,0.257152321130631,0.0217264355768511,0.0456625486130706
562,33064,Plaid Cymru,Aberconwy,1,1,1,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,1,0,0,2,0,0,2,0,Aberconwy,Wales,Robin,Millar,Male,0.46091322767927195,0.397081437313667,0.0571473403420681,0.0,0.0593731540981259,0.274884994719602,0.0560428152072743,0.525221064690509,0.694332454644131,0.221894867421306,0.267433951457006,0.287266413689411,0.972811398091965,0.211588028925324,0.0231760746714077,0.0492768669005513
563,33068,Labour Party,Aylesbury,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,0,0,0,0,0,0,0,1,Aylesbury,South East,Rob,Butler,Male,0.5404285525620708,0.25363180137348124,0.1664190438457475,0.0,0.0700980157016997,0.156825122719496,0.181374116593649,0.586597806274184,0.681691328528119,0.32782540606742,0.202766229613048,0.286343577116178,0.786946058953798,0.139274407598094,0.0215584049598422,0.028348949505932
564,33076,Conservative Party,Kenilworth and Southam,1,1,0,0,1,1,1,1,0,1,0,0,3,OTHER,3,3,2,2,0,0,1,2,0,1,0,Kenilworth and Southam,West Midlands,Jeremy,Wright,Male,0.5770481206152442,0.1794779169914634,0.19008688708481472,0.0,0.0790572727470472,0.231755595675723,0.0916081178082788,0.565072217871748,0.769322792052429,0.270162024394684,0.166543405912166,0.360167924651426,0.922508863898375,0.150979922998282,0.0219174855737147,0.0329106214517217
